"Forgot Your Password?","Reset / Forget Your Password?"
"Drop files here","Upload payment slip",module,Meetanshi_OrderUpload
"Alert subscription has been saved.","You’ll be notified by email when a product is back to stock.",module,Amasty_Xnotif
